
Corpus summary:
	 Training set size: 288 documents
	 Vocabulary size: 1619 terms
	 Training set size: 3885 tokens
	 Preprocessing time: 11.28688166 sec

Finished training LDA model.  Summary:
	 Training time: 60.682394369 sec
	 Training data average log likelihood: -111.0308461496729

3 topics:
TOPIC_0;.;0.10632283439513379
TOPIC_0;``;0.019252286180428
TOPIC_0;'';0.016190879957715825
TOPIC_0;'s;0.013966231709558283
TOPIC_0;,;0.013495223706429787
TOPIC_0;england;0.01029827546599226
TOPIC_0;try;0.00978364674583113
TOPIC_0;just;0.00843227762605905
TOPIC_0;chance;0.008310100044298895
TOPIC_0;win;0.008234629466641018
TOPIC_0;game;0.007736573168951671
TOPIC_0;united;0.006430426036650486
TOPIC_0;come;0.006251352021918125
TOPIC_0;work;0.006067631080870902
TOPIC_0;south;0.005803988769773818
TOPIC_0;good;0.005681133250679808
TOPIC_0;play;0.005594536074573957
TOPIC_0;robinson;0.005482853902146411
TOPIC_0;hit;0.005372992654878063
TOPIC_0;city;0.00522326611676794
TOPIC_0;goal;0.004982371898044393
TOPIC_0;ball;0.004781766434785756
TOPIC_0;injury;0.004707778190794935
TOPIC_0;tell;0.004594505137238239
TOPIC_0;best;0.004527965895543209
TOPIC_0;score;0.004337148703023794
TOPIC_0;azharuddin;0.004282063084436945
TOPIC_0;referee;0.004206005061117656
TOPIC_0;ireland;0.004188354613825847
TOPIC_0;make;0.004182348486340714
TOPIC_0;test;0.0039666043374732935
TOPIC_0;pietersen;0.0038109093845360713
TOPIC_0;cueto;0.0038048169814807534
TOPIC_0;africa;0.003724201087005358
TOPIC_0;:;0.0036874004262602805
TOPIC_0;nation;0.0036757621310014865
TOPIC_0;manchester;0.003666502000271999
TOPIC_0;lewsey;0.0036402820433088594
TOPIC_0;second;0.003603131197155152
TOPIC_0;kemp;0.0033618375707438193
TOPIC_0;victory;0.003343936373875556
TOPIC_0;hodgson;0.003287683231647851
TOPIC_0;jones;0.0032650818641772805
TOPIC_0;line;0.0032161201971275186
TOPIC_0;wide;0.0031084348579304443
TOPIC_0;boje;0.0030068720000893303
TOPIC_0;look;0.0028923818719104382
TOPIC_0;lose;0.002869446887099742
TOPIC_0;tour;0.00286853808443652
TOPIC_0;think;0.002850056125515643
TOPIC_0;break;0.0028053708704081195
TOPIC_0;dunne;0.0027967584283584896
TOPIC_0;hall;0.0027905950661310645
TOPIC_0;nel;0.0027539453888958056
TOPIC_0;pace;0.0027407320118667594
TOPIC_0;nistelrooy;0.002734639148837382
TOPIC_0;van;0.0027337642889612513
TOPIC_0;need;0.0027289091228054874
TOPIC_0;help;0.002719210119555543
TOPIC_0;series;0.0026832835164421046
TOPIC_0;rogers;0.002679292793928838
TOPIC_0;strike;0.0026501368647968665
TOPIC_0;mark;0.0026370448030227684
TOPIC_0;late;0.002604408731537584
TOPIC_0;rule;0.002582637090075947
TOPIC_0;andy;0.0025421838777540786
TOPIC_0;bowler;0.0025261976854496155
TOPIC_0;fine;0.002516869436085042
TOPIC_0;say;0.002473058512243886
TOPIC_0;-;0.0024645977356781766
TOPIC_0;ntini;0.002453593711305139
TOPIC_0;pakistan;0.002442860404369433
TOPIC_0;rooney;0.0024334711044406167
TOPIC_0;india;0.0024252453067336545
TOPIC_0;gibbs;0.002368942289600582
TOPIC_0;high;0.0023682799694143726
TOPIC_0;bowl;0.0022968959306153038
TOPIC_0;leg;0.002291031883287064
TOPIC_0;smith;0.0022506711621838637
TOPIC_0;mcmanaman;0.002240685682469218
TOPIC_0;return;0.002240625405426269
TOPIC_0;bbc;0.0021795287919555402
TOPIC_0;sport;0.0021793484921371867
TOPIC_0;lot;0.0021760632343930776
TOPIC_0;2-0;0.002130891289203807
TOPIC_0;positive;0.0021078809961291812
TOPIC_0;kaplan;0.002103865039817943
TOPIC_0;zimbabwe;0.0020937959644740825
TOPIC_0;boundary;0.002081292297999974
TOPIC_0;really;0.002069904943107234
TOPIC_0;harmison;0.0020670609201488303
TOPIC_0;training;0.0020666751152453797
TOPIC_0;pollock;0.002064021685616933
TOPIC_0;ferguson;0.0020504169692581405
TOPIC_0;one-day;0.0020456570106573454
TOPIC_0;wayne;0.002037460528086619
TOPIC_0;change;0.0020247885109118693
TOPIC_0;drop;0.00200596243880757
TOPIC_0;russell;0.0019789721320710844
TOPIC_0;100;0.001974727938284158
TOPIC_0;kaif;0.0019559074921245813
TOPIC_0;sunday;0.0019411781045596999
TOPIC_0;wrong;0.0019391196690712194
TOPIC_0;absence;0.0019334504583458424
TOPIC_0;partnership;0.0019220039111055229
TOPIC_0;singles;0.001883913876545
TOPIC_0;start;0.001864074762053133
TOPIC_0;strauss;0.0018169760228713978
TOPIC_0;josh;0.0018070706174176895
TOPIC_0;kick;0.0017907368724684161
TOPIC_0;beat;0.0016606710092447723
TOPIC_0;vickery;0.0016445868236205565
TOPIC_0;run;0.0016411748630329914
TOPIC_0;early;0.0016236231870936186
TOPIC_0;result;0.0016223328432225439
TOPIC_0;derby;0.0016129984087632707
TOPIC_0;far;0.0015917501985186625
TOPIC_0;include;0.0015849389417379699
TOPIC_0;miss;0.001584245323964222
TOPIC_0;15;0.001565058521613217
TOPIC_0;leave;0.0015419772606575215
TOPIC_0;geraint;0.0015409100586336376
TOPIC_0;charlie;0.0015307366731225971
TOPIC_0;matsikenyeri;0.0015219036056046203
TOPIC_0;justin;0.0015209996122157077
TOPIC_0;squad;0.0015153213621993534
TOPIC_0;feel;0.0015143870588621756
TOPIC_0;whistle;0.0015050003637256193
TOPIC_0;close;0.001504930095346025
TOPIC_0;fight;0.001504748939822279
TOPIC_0;centre;0.001503185786170215
TOPIC_0;international;0.001480669722415392
TOPIC_0;uae;0.0014739164234114897
TOPIC_0;role;0.001464368889648638
TOPIC_0;inning;0.0014577679988996015
TOPIC_0;wing;0.001456927967482442
TOPIC_0;add;0.0014489327731113263
TOPIC_0;holland;0.001448852906811497
TOPIC_0;disappointing;0.0014246543405882434
TOPIC_0;admit;0.0014206806529648733
TOPIC_0;offside;0.0013929874325320903
TOPIC_0;giles;0.0013893174488369669
TOPIC_0;club;0.0013882882801548283
TOPIC_0;soon;0.0013874195327882271
TOPIC_0;duncan;0.0013851571065531631
TOPIC_0;know;0.0013741768477327403
TOPIC_0;involve;0.0013623960173515368
TOPIC_0;penalty;0.0013471061549038667
TOPIC_0;sit;0.0013395641434088216
TOPIC_0;hard;0.0013291284452611061
TOPIC_0;bacher;0.001327656823220014
TOPIC_0;loss;0.0013275041804617185
TOPIC_0;set;0.0012952833085393464
TOPIC_0;concede;0.0012858363191461419
TOPIC_0;forward;0.0012729530762547862
TOPIC_0;o'gara;0.0012546597042942286
TOPIC_0;fly-half;0.0012505239676980208
TOPIC_0;fourth;0.0012361564576175484
TOPIC_0;attempt;0.001233267504184315
TOPIC_0;manager;0.0012274805001985863
TOPIC_0;coach;0.001217849757948884
TOPIC_0;attack;0.0012022159265412456
TOPIC_0;middle;0.0012003449116002748
TOPIC_0;day;0.0011850762397535722
TOPIC_0;captain;0.0011824053027627754
TOPIC_0;steve;0.0011811108623528163
TOPIC_0;cross;0.0011771953369238578
TOPIC_0;spinner;0.0011616182988429444
TOPIC_0;cricket;0.0011555701094542706
TOPIC_0;march;0.0011530719674101401
TOPIC_0;irish;0.001145885924315524
TOPIC_0;finish;0.0011374111916812072
TOPIC_0;clash;0.001136288106754258
TOPIC_0;pull;0.0011310447436755397
TOPIC_0;lead;0.0011283108281567795
TOPIC_0;75;0.0011187469868277722
TOPIC_0;drive;0.0011168591848548192
TOPIC_0;league;0.0011030856525318187
TOPIC_0;ahead;0.0011029557205829317
TOPIC_0;fail;0.0010744219077973623
TOPIC_0;mid-on;0.0010710498046197024
TOPIC_0;first-half;0.001070378591762188
TOPIC_0;effort;0.001068452952482926
TOPIC_0;jonathan;0.0010684194256724176
TOPIC_0;cross-field;0.0010683585071306926
TOPIC_0;ground;0.001063903117780277
TOPIC_0;african;0.0010635164538287105
TOPIC_0;certainly;0.0010627411874611287
TOPIC_0;turnover;0.0010624584503677202
TOPIC_0;inzamam;0.001059750062603265
TOPIC_0;west;0.0010576934550237138
TOPIC_0;ashes;0.0010575104726314526
TOPIC_0;reveal;0.001057151653209788
TOPIC_0;technology;0.0010567122138192058
TOPIC_0;wright-phillip;0.0010539755576298897
TOPIC_0;deliver;0.0010526252198002192
TOPIC_0;opponent;0.0010381169906624676
TOPIC_0;-rsb-;0.0010293126563028642
TOPIC_0;tie;0.0010291540670935386
TOPIC_0;ruud;0.0010289073175748177
TOPIC_0;-lsb-;0.0010288640136816615
TOPIC_0;usman;0.0010249220496554347
TOPIC_0;42;0.0010149922944479523
TOPIC_0;match-fixing;0.0010134384632598217
TOPIC_0;life;0.0010131490169330414
TOPIC_0;ban;0.001013007224725472
TOPIC_0;attitude;0.0010128907390512614
TOPIC_0;2000;0.0010064655995935606
TOPIC_0;trust;0.0010044225713294274
TOPIC_0;byrne;9.994745421175834E-4
TOPIC_0;build;9.900412815383544E-4
TOPIC_0;surprise;9.861741639799596E-4
TOPIC_0;foot;9.85674463074436E-4
TOPIC_0;range;9.82096560030778E-4
TOPIC_0;livid;9.804479075868544E-4
TOPIC_0;mohali;9.777633324471265E-4
TOPIC_0;easy;9.759696075571495E-4
TOPIC_0;8;9.750622123762001E-4
TOPIC_0;ali;9.724215266931388E-4
TOPIC_0;bring;9.722294443707888E-4
TOPIC_0;decision;9.712346173705894E-4
TOPIC_0;hurt;9.66039353159793E-4
TOPIC_0;offer;9.596733598523242E-4
TOPIC_0;durban;9.595407358101214E-4
TOPIC_0;able;9.55936669814295E-4
TOPIC_0;131;9.553082391134908E-4
TOPIC_0;198-7;9.552801837146612E-4
TOPIC_0;cause;9.528338072829913E-4
TOPIC_0;post;9.509010073648441E-4
TOPIC_0;volley;9.508856382159617E-4
